,symbol,year,Open,High,Low,Close,Volume
37,ABNB,2025,131.8699951171875,163.92999267578125,99.87999725341797,130.52999877929688,869322792.0
38,ABT,2015,36.578424526879886,38.5879456159772,32.2604820707337,37.36490249633789,564023300.0
39,ABT,2016,36.55787160476638,38.80928664684083,29.951830198092146,32.76131057739258,2285681700.0
40,ABT,2017,32.948963640338256,50.4173430320428,32.70161108126049,49.806434631347656,1660040800.0
41,ABT,2018,50.79261247601904,66.582870273772,48.73803584472219,64.28108978271484,1575122600.0
42,ABT,2019,62.55700660659709,80.62472612328398,58.21116590796115,78.47449493408203,1304995000.0
43,ABT,2020,77.75173235824722,105.66433920609836,55.89856346441443,100.47931671142578,1696051800.0
44,ABT,2021,100.51603264083175,132.88728940552747,97.43516260302923,131.1539764404297,1349750700.0
45,ABT,2022,129.93319407499303,130.30595797038225,87.9418331165991,104.02884674072266,1385050100.0
46,ABT,2023,104.71106050925496,110.7998163599255,86.18722705120592,106.38055419921875,1292946000.0
47,ABT,2024,105.88764480598441,119.27793216358702,97.31359444452305,111.50022888183594,1409716600.0
48,ABT,2025,112.07197825643321,139.9505941328108,109.282252714479,132.66000366210938,1117324857.0
49,ACGL,2015,21.31597605367535,24.980104539236866,21.170169488008213,22.10839080810547,111706500.0
50,ACGL,2016,21.813611926107416,28.022979856702563,18.96408497362475,27.351011276245117,287030700.0
51,ACGL,2017,27.52217163533412,32.52073080662494,26.691720616849235,28.771018981933594,345904800.0
52,ACGL,2018,28.910484498617627,30.04205241255498,23.572775899439044,25.408008575439453,394407100.0
53,ACGL,2019,25.07519538105179,40.917163761345606,23.839026186731857,40.78403854370117,312993200.0
54,ACGL,2020,40.89814535341285,45.94741688898597,19.902306852626428,34.29890823364258,515779900.0
55,ACGL,2021,34.374984211341925,42.714360642728714,29.69656143488887,42.26744079589844,514679800.0
56,ACGL,2022,42.314984916627616,60.74339729697728,39.03438466934146,59.69740676879883,581475000.0
57,ACGL,2023,59.53575764753163,86.19895691950609,57.719541174347974,70.62322998046875,486664600.0
58,ACGL,2024,70.94654193233927,110.75115457027445,70.63274366731926,92.3499984741211,427028800.0
59,ACGL,2025,92.94999694824219,97.4000015258789,82.48999786376953,91.52999877929688,318743570.0
60,ACN,2015,77.61478378776802,93.62101981749994,77.44583820265642,89.22386169433594,217454100.0
61,ACN,2016,87.61870284826135,109.51157702348125,78.03885137213308,102.02903747558594,644127800.0
62,ACN,2017,102.24677649357598,140.79556176511733,97.83044550456486,136.04135131835938,531415700.0
63,ACN,2018,136.40566972744497,157.45740934775463,119.98658818037038,127.5677261352539,570376200.0
64,ACN,2019,125.68604280649922,195.354878247085,122.65540064923462,192.8997802734375,469197400.0
65,ACN,2020,193.16543087355225,252.41161461352954,126.12666360339065,243.1316375732422,586744400.0
66,ACN,2021,242.93620316139254,393.2856355731734,224.99987491290412,390.62835693359375,501808100.0
67,ACN,2022,390.73206317679217,391.5518552572683,231.02638042095109,254.8722686767578,586669100.0
68,ACN,2023,257.12640236111713,344.83424289816907,232.85908071316086,340.49688720703125,555028800.0
69,ACN,2024,337.85762249439034,377.38386549345273,272.4583363080713,346.8381652832031,677072300.0
70,ACN,2025,348.1296935832522,394.4118356240868,236.6699981689453,259.9700012207031,587332845.0
71,ADBE,2015,77.06999969482422,96.41999816894531,75.54000091552734,93.94000244140625,274698800.0
72,ADBE,2016,91.7699966430664,111.08999633789062,71.2699966430664,102.94999694824219,712078200.0
73,ADBE,2017,103.43000030517578,186.27000427246094,102.80999755859375,175.24000549316406,619873900.0
74,ADBE,2018,175.85000610351562,277.6099853515625,175.25999450683594,226.24000549316406,825618700.0
75,ADBE,2019,219.91000366210938,332.8800048828125,215.14999389648438,329.80999755859375,670687800.0
76,ADBE,2020,330.0,536.8800048828125,255.1300048828125,500.1199951171875,777446200.0
77,ADBE,2021,500.29998779296875,699.5399780273438,420.7799987792969,567.0599975585938,598020500.0
78,ADBE,2022,566.6500244140625,575.0,274.7300109863281,336.5299987792969,893341000.0
79,ADBE,2023,340.1600036621094,633.8900146484375,318.6000061035156,596.5999755859375,778164900.0
80,ADBE,2024,589.510009765625,638.25,432.4700012207031,444.67999267578125,829600100.0
81,ADBE,2025,447.760009765625,465.70001220703125,330.0400085449219,356.70001220703125,621712214.0
82,ADI,2015,44.560847938024594,52.70092248081788,43.1069728919667,45.43974304199219,236666300.0
83,ADI,2016,44.843973670310454,63.59578018025491,39.05658786687685,61.7258186340332,612004900.0
84,ADI,2017,61.70883385517142,81.2232218358036,60.3488608237221,77.34325408935547,739149500.0
85,ADI,2018,77.5256843649838,90.46018673039514,67.54833534808533,76.07550811767578,726817900.0
86,ADI,2019,74.48006379797958,111.78975793376851,71.31579140845307,106.99443054199219,627951100.0
87,ADI,2020,108.65074257208629,135.88191658213023,71.92358303328976,135.7899932861328,742597600.0
88,ADI,2021,137.05586634258265,179.483941742768,131.89440874800496,164.35472106933594,885050300.0
89,ADI,2022,164.42102516420667,171.34295983701352,127.09562990239496,156.18441772460938,908667500.0
90,ADI,2023,158.35263086792494,196.697341803162,150.34829279849328,192.61341857910156,837704700.0
91,ADI,2024,192.06879412807848,240.01639801454544,177.19605060986126,209.69297790527344,809177700.0
92,ADI,2025,213.5840648513821,258.1300048828125,157.93094273635808,251.30999755859375,661155366.0
93,ADM,2015,32.668355830105384,34.93391104526899,25.324157002660808,27.44947052001953,373524200.0
94,ADM,2016,27.022904162894065,36.6982980553327,22.345719223449013,35.24245071411133,901253500.0
95,ADM,2017,35.27333422989634,36.889810936480224,30.470008364932873,31.903066635131836,761824300.0
96,ADM,2018,31.9985734220415,42.37255549710244,31.266266196586155,33.586219787597656,936521900.0
97,ADM,2019,33.25830662241321,40.05160781602834,30.39191390636113,39.33033752441406,852659400.0
98,ADM,2020,39.517018563540475,45.33439223313123,24.733150243958168,44.22337341308594,759912000.0
99,ADM,2021,44.214606679144346,61.55678004310829,43.23205748429445,60.72998809814453,633868000.0
100,ADM,2022,60.73896033960161,89.6332832076441,58.97789067474038,85.00970458984375,814871100.0
101,ADM,2023,84.91816060681543,85.00971517809145,64.52637227760016,67.65234375,752246400.0
102,ADM,2024,67.77411542843176,69.33849208433249,47.036030996114036,49.03248977661133,1033823300.0
103,ADM,2025,49.51776844501383,64.37999725341797,40.218318917359476,62.63999938964844,656884481.0
104,ADP,2015,60.799657320020195,73.51533397764571,60.15508472357975,68.69105529785156,147903900.0
105,ADP,2016,67.65511817816274,86.3074986318095,62.53183278073666,85.3935775756836,479209200.0
106,ADP,2017,85.56930995666477,102.91459077683936,78.65724344537806,99.56903839111328,702636400.0
107,ADP,2018,99.12216238704397,133.15826488706278,91.92911614147204,113.73660278320312,561458800.0
108,ADP,2019,112.67423462809562,153.75481714833816,109.96990817135585,150.97048950195312,481481900.0
109,ADP,2020,153.0962846365632,162.78423171640208,91.79901613207957,159.8271484375,568215300.0
110,ADP,2021,160.47699420297045,230.32656798319354,145.28379483626358,228.12469482421875,413320300.0
111,ADP,2022,227.72928762433997,259.0852056636971,178.66330010243956,225.1021728515625,451671200.0
112,ADP,2023,228.0205291661491,246.01740434071033,191.8567050674221,224.2699432373047,439269100.0
113,ADP,2024,226.02649608903974,304.8779339078208,224.37036952404884,288.2373046875,417153500.0
114,ADP,2025,290.81948922126537,328.2896557373683,271.26459778504113,304.04998779296875,285290684.0
115,ADSK,2015,45.720001220703125,65.77999877929688,42.060001373291016,60.93000030517578,276179900.0
116,ADSK,2016,60.0099983215332,83.08000183105469,41.599998474121094,74.01000213623047,555089900.0
117,ADSK,2017,74.61000061035156,131.10000610351562,74.5,104.83000183105469,533230300.0
118,ADSK,2018,105.33999633789062,159.94000244140625,101.55000305175781,128.61000061035156,543504300.0
119,ADSK,2019,125.38999938964844,185.75,121.12000274658203,183.4600067138672,450146300.0
120,ADSK,2020,184.2100067138672,307.2200012207031,125.37999725341797,305.3399963378906,424356500.0
121,ADSK,2021,304.1099853515625,344.3900146484375,245.0500030517578,281.19000244140625,340746100.0
122,ADSK,2022,280.7300109863281,284.9599914550781,163.1999969482422,186.8699951171875,424143700.0
123,ADSK,2023,190.6199951171875,245.8800048828125,179.61000061035156,243.47999572753906,350634300.0
124,ADSK,2024,240.7899932861328,326.6199951171875,195.32000732421875,295.57000732421875,398235600.0
125,ADSK,2025,297.75,326.45001220703125,232.6699981689453,314.70001220703125,272348804.0
126,AEE,2015,29.179517394768766,33.47643439696654,28.260945681237644,32.36829376220703,146959300.0
127,AEE,2016,32.6132360744601,41.617305551404186,31.380692408344505,40.71912384033203,445417400.0
128,AEE,2017,41.184936940431534,52.01336685430813,40.213851357896665,47.284156799316406,354017500.0
129,AEE,2018,47.61872102852211,58.65540408646391,41.894473032974666,53.92660140991211,398968800.0
130,AEE,2019,54.15812814946541,68.16172920030259,52.54345633867932,65.15898895263672,373808400.0
131,AEE,2020,65.71176911047804,75.62708495308688,50.16777778405239,67.93383026123047,405969600.0
132,AEE,2021,68.01624749867828,80.62749021676711,61.13927778577666,79.56080627441406,323000900.0
133,AEE,2022,80.28915752017676,89.83186749173112,67.20937730093293,81.55372619628906,339750100.0
134,AEE,2023,82.17361283652124,84.8374043158212,65.87736360673979,68.36276245117188,381627900.0
135,AEE,2024,68.71805471708186,93.60982400566785,63.859300655833835,87.20221710205078,393611800.0
136,AEE,2025,88.6554059753169,103.58999633789062,85.55108553354552,99.77999877929688,282690150.0
137,AEP,2015,37.66453724049827,42.076574051678726,36.648281080678174,41.24835205078125,259577400.0
138,AEP,2016,40.92981887084637,51.38184380581681,40.17238383224092,46.16715621948242,699552500.0
139,AEP,2017,46.203817819052226,59.255065380439156,45.3312185297646,55.839569091796875,579419300.0
140,AEP,2018,55.5435537658415,63.814307556220626,48.059818494055946,58.84615707397461,746757700.0
141,AEP,2019,58.74379313952154,77.82968085749228,56.89353415128066,76.80571746826172,600364000.0
142,AEP,2020,76.79757438403365,85.30625710223595,53.30240463322596,69.88544464111328,794543400.0
143,AEP,2021,69.93580046094596,78.45676363940662,62.77688833914949,77.34988403320312,708010100.0
144,AEP,2022,77.05429514620083,94.07250650262797,71.53431860263721,85.37906646728516,755072200.0
145,AEP,2023,85.33411157849724,88.40937502058951,64.19638700172816,76.00765228271484,777832800.0
146,AEP,2024,75.80177096858162,101.45038490582083,70.39271446270057,89.82679748535156,775797100.0
147,AEP,2025,90.15794018977593,115.36000061035156,87.5672546111526,111.0199966430664,589668046.0
148,AES,2015,8.13357745713805,8.147386903325366,6.103283491830356,6.667627811431885,527712900.0
149,AES,2016,6.577052833928878,9.56991548187296,5.727052802364931,8.426958084106445,1337196700.0
150,AES,2017,8.463215227521216,8.92530146502841,7.571854132177098,8.200319290161133,1363012900.0
151,AES,2018,8.230607582059676,12.835005930313123,7.558051492547927,11.400132179260254,1863057900.0
152,AES,2019,11.250337549076008,16.38554014732248,11.013820148775705,16.20637321472168,1381019500.0
153,AES,2020,16.26337759810778,19.896708522559184,6.651515754803426,19.795623779296875,1441584400.0
154,AES,2021,19.972518392209267,24.64972625356851,19.222812366684813,20.97259521484375,1411590900.0
155,AES,2022,21.067532242495815,26.5238714304603,16.307931134684587,25.521129608154297,1324512300.0
156,AES,2023,25.55662160824464,25.83171146953324,10.358479156392297,17.641263961791992,1534972700.0
157,AES,2024,17.540458725166868,20.76466676183028,11.678368300497473,12.279460906982422,2355294200.0
158,AES,2025,12.451202071714677,13.81262293515,9.169119395787304,13.539999961853027,2521397139.0
159,AFL,2015,22.589283739998503,26.440754025660585,22.186538063996466,23.80582046508789,375612600.0
160,AFL,2016,23.364679202999127,30.112538364147888,21.68754068926334,28.352853775024414,1054143000.0
161,AFL,2017,28.55246643642618,37.42756224404808,27.09001913306666,36.58157730102539,887009800.0
162,AFL,2018,36.82329487961465,40.85787394715068,34.51454369243994,38.85067367553711,919679600.0
163,AFL,2019,38.02352572125739,49.28320941192615,37.759176200050405,46.05781936645508,789417700.0
164,AFL,2020,46.179709874108475,46.5453847092285,20.19314793920915,39.79399871826172,1021886700.0
165,AFL,2021,39.910325504642216,54.303421058536685,38.44277143048093,53.542327880859375,815850000.0
166,AFL,2022,53.76239559766618,68.32321476692292,48.390768993880094,67.6834487915039,700804100.0
167,AFL,2023,67.7210845787935,81.49584489350038,56.97507178056436,79.43534088134766,603487500.0
168,AFL,2024,79.48349323637927,113.09578974498426,72.29098744889683,101.74459838867188,555470700.0
169,AFL,2025,101.91181970937406,112.21478146055115,96.14170743864648,106.86000061035156,366118102.0
170,AIG,2015,45.98798940475661,50.393475799892,43.12592379774528,48.55984878540039,715064400.0
171,AIG,2016,47.743841417862804,53.67811751042293,38.34001656385536,52.30072784423828,1799013800.0
172,AIG,2017,53.07772032404468,54.713203276310935,47.07123958482671,48.693572998046875,1450362700.0
173,AIG,2018,49.299623471704045,53.44901095474765,30.242211804420222,32.960330963134766,1631236200.0
174,AIG,2019,32.81373338561711,50.14936666200141,32.61971619959734,44.12934112548828,1131869700.0
175,AIG,2020,44.67571793636466,48.811082386185085,13.90276526014702,33.88155746459961,1766028600.0
176,AIG,2021,33.96734735287145,57.48753054217396,33.20048621542413,52.26639938354492,1104749300.0
177,AIG,2022,52.870077634325504,61.109610792605594,44.013431487888944,59.50990295410156,1237465100.0
178,AIG,2023,60.00963903795425,65.58308386206764,43.184242832203914,65.31315612792969,985047000.0
179,AIG,2024,65.27854663118248,78.71735456719476,64.02822165974426,71.67412567138672,1038640200.0
180,AIG,2025,72.56471506382152,87.60809535567161,68.54543665511562,81.31999969482422,746330171.0
181,AIZ,2015,59.95748716189181,71.98202022521532,58.91525050754166,66.48431396484375,47364200.0
182,AIZ,2016,65.163531113816,79.88294892906295,53.128004492151106,78.57977294921875,138104400.0
183,AIZ,2017,79.23983960947592,91.5151068080997,73.95281212926808,87.21021270751953,99371800.0
184,AIZ,2018,87.72911384660054,97.54952461627269,72.89074528148387,79.20481872558594,162971600.0
185,AIZ,2019,78.20413969928526,120.92477748029117,78.20413969928526,118.63438415527344,134206600.0
186,AIZ,2020,119.03265300113631,129.06965059796573,69.33699533731178,125.86495971679688,112444200.0
187,AIZ,2021,125.85572665611065,161.28232038818985,112.3101451529927,146.57693481445312,96589200.0
188,AIZ,2022,147.0753319492544,183.32058261225535,113.27989291554051,119.69815826416016,123712100.0
189,AIZ,2023,120.13841774452959,168.96070859945635,100.55910804804617,164.6035919189453,98894500.0
190,AIZ,2024,164.60361778012674,227.9734836259564,157.74998368188807,210.837158203125,88565900.0
191,AIZ,2025,212.3661563338404,220.5399932861328,174.28205657884845,215.61000061035156,81147244.0
192,AJG,2015,35.62741773840522,37.376563067737564,33.088402467202,34.35554504394531,100515900.0
193,AJG,2016,34.19084176120765,45.59878520119462,30.433232475072998,45.42394256591797,307103700.0
194,AJG,2017,45.45891394729241,60.40655375242822,45.28407130360284,56.79831314086914,224007100.0
195,AJG,2018,57.04066619933555,72.20047316050108,55.68533478699616,67.33108520507812,248741900.0
196,AJG,2019,66.74048169851748,89.70304531486657,64.701341272238,88.7985610961914,237788600.0
197,AJG,2020,89.56891554349725,122.55061643632483,60.97730476620344,117.4158706665039,260079600.0
198,AJG,2021,117.80475819843866,164.85968891799223,107.59069189363382,163.37680053710938,250464000.0
199,AJG,2022,163.4943361639979,196.41235872550288,142.2764945145841,183.7704620361328,232628900.0
200,AJG,2023,184.43786487451675,250.22100523676738,170.47357191101418,222.03265380859375,214327500.0
201,AJG,2024,222.01290129732692,314.8644700254927,220.6009996270859,282.1870422363281,258796800.0
202,AJG,2025,284.27988349893735,350.53419352492824,274.4881039353259,302.75,255299219.0
203,AKAM,2015,69.75,76.38999938964844,50.560001373291016,52.630001068115234,182123200.0
204,AKAM,2016,51.79999923706055,71.04000091552734,39.43000030517578,66.68000030517578,586073100.0
205,AKAM,2017,67.2699966430664,71.63999938964844,44.650001525878906,65.04000091552734,569413300.0
206,AKAM,2018,65.12999725341797,83.08000183105469,58.33000183105469,61.08000183105469,475879600.0
207,AKAM,2019,58.869998931884766,93.12000274658203,57.18000030517578,86.37999725341797,340406000.0
208,AKAM,2020,86.83999633789062,120.0,75.18000030517578,104.98999786376953,452827000.0
209,AKAM,2021,105.16999816894531,124.91000366210938,92.63999938964844,117.04000091552734,378573600.0
210,AKAM,2022,117.16999816894531,123.25,76.27999877929688,84.30000305175781,405732600.0
211,AKAM,2023,85.0,120.61000061035156,70.6500015258789,118.3499984741211,389832300.0
212,AKAM,2024,117.13999938964844,129.1699981689453,84.69999694824219,95.6500015258789,419163600.0
213,AKAM,2025,96.66999816894531,103.75,67.51000213623047,79.12999725341797,393469268.0
214,ALB,2015,38.30402600368579,50.67275688777228,35.900261367719715,48.94259262084961,131301000.0
215,ALB,2016,48.3185731522242,82.1206060672658,40.24057068954703,76.63640594482422,340847600.0
216,ALB,2017,77.8490351748217,130.62738567384343,77.69717983113648,115.22127532958984,293697700.0
217,ALB,2018,116.4446873532608,125.24149150202564,65.59339322786789,70.31969451904297,434624200.0
218,ALB,2019,69.42287572453436,85.30402861037346,54.20395137565348,67.88688659667969,372434600.0
219,ALB,2020,68.69937875743885,145.48618162217406,45.69678043739585,139.83660888671875,374997100.0
220,ALB,2021,145.32882307495285,278.8454744703052,127.19366019509694,223.63694763183594,333466900.0
221,ALB,2022,226.83758212663042,322.1489232204763,162.8290104323552,208.82144165039062,329325700.0
222,ALB,2023,211.363388917,282.599088518224,108.6490827582662,140.15731811523438,562496500.0
223,ALB,2024,139.11891263372303,145.54951471358564,70.50062472823171,84.71019744873047,713759200.0
224,ALB,2025,85.39929475148082,97.87723121250954,49.10959239575683,84.91999816894531,586896889.0
225,ALGN,2015,55.619998931884766,68.4800033569336,53.56999969482422,65.8499984741211,53977200.0
226,ALGN,2016,64.98999786376953,102.0999984741211,57.310001373291016,96.12999725341797,194975700.0
227,ALGN,2017,96.48999786376953,266.4100036621094,88.55999755859375,222.19000244140625,255686700.0
228,ALGN,2018,222.61000061035156,398.8800048828125,188.57000732421875,209.42999267578125,272729000.0
229,ALGN,2019,205.32000732421875,334.6400146484375,169.83999633789062,279.0400085449219,298690600.0
230,ALGN,2020,281.20001220703125,543.6500244140625,127.87999725341797,534.3800048828125,232251800.0
231,ALGN,2021,549.6099853515625,737.4500122070312,494.45001220703125,657.1799926757812,148573700.0
232,ALGN,2022,656.2999877929688,658.5,172.0500030517578,210.89999389648438,248098500.0
233,ALGN,2023,215.4600067138672,413.20001220703125,176.33999633789062,274.0,232269800.0
234,ALGN,2024,271.0,335.3999938964844,196.08999633789062,208.50999450683594,195167800.0
235,ALGN,2025,211.77000427246094,237.22999572753906,127.69999694824219,141.9600067138672,202743612.0
236,ALL,2015,45.74009508906492,52.15046387399655,45.5475407050413,50.054447174072266,238042100.0
237,ALL,2016,49.07898677098917,61.46256613178563,45.16911170535207,60.92825698852539,549988300.0
238,ALL,2017,60.82961880923216,88.06343475487692,60.04047856104725,87.5201416015625,464875200.0
239,ALL,2018,86.9851871849487,87.36130968797825,65.63693784919393,70.43610382080078,529823400.0
240,ALL,2019,69.42169988400046,98.53684102544945,68.37321116418748,97.78033447265625,443730500.0
241,ALL,2020,98.23249396835271,109.49308211847503,56.03921453364495,97.6661605834961,518871000.0
242,ALL,2021,97.63951052178002,125.54398192779105,91.10946598768322,107.30048370361328,466999300.0
243,ALL,2022,107.3916874277414,132.68552199576527,103.38585676960328,127.01656341552734,492862100.0
244,ALL,2023,126.96033832196494,139.94253208902248,95.63021076941607,135.10693359375,445638500.0
245,ALL,2024,135.4447295475652,205.89686656805983,135.4447295475652,189.97064208984375,386822200.0
246,ALL,2025,190.20712468251403,214.75999450683594,173.87945247244983,203.4499969482422,283772543.0
247,ALLE,2015,50.8991829924699,60.712640794708435,49.51919878165724,58.78638458251953,59092500.0
248,ALLE,2016,57.94862341745925,65.87898297292669,47.29317629701524,57.47420120239258,183579900.0
249,ALLE,2017,58.156108424698644,81.29826045359268,57.40936561703555,72.01968383789062,172875600.0
250,ALLE,2018,72.6236367869469,86.16508753545705,67.14586523868678,72.83370971679688,183804300.0
251,ALLE,2019,72.03815096465773,116.1382875378736,71.72673002824732,115.0207748413086,177732600.0
252,ALLE,2020,115.50519240112926,128.8800640123879,71.61340273598778,108.71964263916016,191998400.0
253,ALLE,2021,109.07521226648258,140.10926163886987,99.79979930136281,125.11137390136719,174232600.0
254,ALLE,2022,125.20820581384422,126.47753897382971,83.72618318187466,100.916259765625,184021800.0
255,ALLE,2023,103.69079911269267,125.12446668960945,93.47070256244746,123.42926025390625,196057600.0
256,ALLE,2024,123.14639450302604,154.3506944236198,111.48127209042492,129.2155303955078,183443300.0
257,ALLE,2025,130.45201699472324,172.9499969482422,116.14128032273206,169.8000030517578,161793879.0
258,AMAT,2015,13.906543420593222,17.31224723956208,12.673756446560018,16.652223587036133,1233829200.0
259,AMAT,2016,16.33113695456277,30.53677761528931,13.771313851551726,29.25836753845215,3251983600.0
260,AMAT,2017,29.33997351748879,55.61721664653347,28.705300975477293,46.77280807495117,2532914200.0
261,AMAT,2018,47.285180522777,57.19749732192209,26.766444342919005,30.438812255859375,3409703700.0
262,AMAT,2019,29.788003359428803,59.5057792899079,29.26736283782403,57.789649963378906,2256699700.0
263,AMAT,2020,58.6985251876908,86.94232476170235,34.79824995452758,82.8067855834961,2097479000.0
264,AMAT,2021,83.70872391158987,157.5332883357301,82.66284811210154,152.06378173828125,2051094200.0
265,AMAT,2022,152.43101717210806,161.43733022584374,69.1951065107312,94.97505187988281,2009268400.0
266,AMAT,2023,97.30602906231404,162.42650406614965,93.74617716175511,159.5325469970703,1475635100.0
267,AMAT,2024,157.49496566772524,252.77051902358093,145.7320634233951,161.3338165283203,1564990700.0
268,AMAT,2025,163.15914416115976,200.5352551132805,123.03650281049396,160.75999450683594,1229077436.0
269,AMCR,2015,5.908465385437012,6.201868057250977,5.908465385437012,6.195446491241455,17500.0
270,AMCR,2016,6.195448629321842,7.83577457413899,5.58553409576416,7.1130900382995605,215800.0
271,AMCR,2017,7.1130900382995605,8.727717909979168,7.1130900382995605,8.35437297821045,297500.0
272,AMCR,2018,8.354370690511674,8.354370690511674,6.4589516407145915,6.864943027496338,2226800.0
273,AMCR,2019,6.86494255470812,8.959095144204248,6.86494255470812,8.449488639831543,907333300.0
274,AMCR,2020,8.480665770076621,9.996415156441428,4.5209450802049,9.583321571350098,2097184000.0
275,AMCR,2021,9.526324473532611,10.735597763355088,8.498665822832569,10.17529010772705,1541594300.0
276,AMCR,2022,10.18376264961524,11.756632594835285,9.093118316429825,10.501108169555664,2248690500.0
277,AMCR,2023,10.50110933975781,10.906693786337273,7.723695343529751,8.930549621582031,1945921100.0
278,AMCR,2024,8.930549060015077,11.021899935845964,8.133840999961594,9.16370677947998,2492275300.0
279,AMCR,2025,9.163706730390006,10.304291208789126,8.253294125023334,8.630000114440918,4794709965.0
280,AMD,2015,1.7699999809265137,3.059999942779541,1.649999976158142,2.869999885559082,796718800.0
281,AMD,2016,2.7699999809265137,12.420000076293945,1.75,11.34000015258789,7738568600.0
282,AMD,2017,11.420000076293945,15.649999618530273,9.420000076293945,10.279999732971191,16355523900.0
283,AMD,2018,10.420000076293945,34.13999938964844,9.039999961853027,18.459999084472656,21237360800.0
284,AMD,2019,18.010000228881836,47.310001373291016,16.940000534057617,45.86000061035156,16707875700.0
285,AMD,2020,46.86000061035156,97.9800033569336,36.75,91.70999908447266,15577980100.0
286,AMD,2021,92.11000061035156,164.4600067138672,72.5,143.89999389648438,12915228400.0
287,AMD,2022,145.13999938964844,152.4199981689453,54.56999969482422,64.7699966430664,22945447900.0
288,AMD,2023,66.0,151.0500030517578,60.04999923706055,147.41000366210938,15400865000.0
289,AMD,2024,144.27999877929688,227.3000030517578,117.9000015258789,120.79000091552734,13409722500.0
290,AMD,2025,122.29000091552734,186.64999389648438,76.4800033569336,162.6300048828125,7750699424.0
291,AME,2015,49.22087740115199,53.377805231527,47.34178783123384,50.18450164794922,113597700.0
292,AME,2016,49.57963447017503,49.64529015012841,40.162693822139055,45.841957092285156,447800000.0
293,AME,2017,46.34386871750671,69.35598298912582,45.88080646150595,68.7958984375,332108700.0
294,AME,2018,69.2814364387658,78.14928617482197,60.3396550797015,64.6974105834961,330347100.0
